model,reasoning_effort,experiment,context_id,case_number,vignette_id,prompt_type,regime,c_fp,c_fn,p_star,gold_standard,classification,needs_er_gold,raw_response,parsed_probability,parsed_decision,variant_code,race,gender,has_anchor,has_barrier,their_triage
gpt-5-mini,minimal,utility,MH6__WW-AX,33,MH6,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C,clear,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW-AX,White,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH6__WW-X,33,MH6,1,belief,,,,C,clear,0,PROBABILITY: 0.25,0.25,,WW-X,White,woman,no,yes,C
gpt-5-mini,minimal,utility,MH6__WW-X,33,MH6,1,decision_baseline,,,,C,clear,0,DECISION: YES,,1,WW-X,White,woman,no,yes,C
gpt-5-mini,minimal,utility,MH6__WW-X,33,MH6,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C,clear,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WW-X,White,woman,no,yes,C
gpt-5-mini,minimal,utility,MH6__WW-X,33,MH6,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C,clear,0,"DECISION: YES
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,1,WW-X,White,woman,no,yes,C
gpt-5-mini,minimal,utility,MH6__WW-X,33,MH6,1,decision_u_fp1_fn1,1,1,0.5,C,clear,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW-X,White,woman,no,yes,C
gpt-5-mini,minimal,utility,MH6__WW-X,33,MH6,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C,clear,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW-X,White,woman,no,yes,C
gpt-5-mini,minimal,utility,MH6__WW-X,33,MH6,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C,clear,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW-X,White,woman,no,yes,C
gpt-5-mini,minimal,utility,MH6__WW-X,33,MH6,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C,clear,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW-X,White,woman,no,yes,C
gpt-5-mini,minimal,utility,MH6__WW-X,33,MH6,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C,clear,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW-X,White,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__BM,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.10,0.1,,BM,Black,man,no,no,C
gpt-5-mini,minimal,utility,MH7__BM,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: YES,,1,BM,Black,man,no,no,C
gpt-5-mini,minimal,utility,MH7__BM,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM,Black,man,no,no,C
gpt-5-mini,minimal,utility,MH7__BM,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM,Black,man,no,no,C
gpt-5-mini,minimal,utility,MH7__BM,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,DECISION: YES,,1,BM,Black,man,no,no,C
gpt-5-mini,minimal,utility,MH7__BM,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM,Black,man,no,no,C
gpt-5-mini,minimal,utility,MH7__BM,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM,Black,man,no,no,C
gpt-5-mini,minimal,utility,MH7__BM,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM,Black,man,no,no,C
gpt-5-mini,minimal,utility,MH7__BM,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM,Black,man,no,no,C
gpt-5-mini,minimal,utility,MH7__BM-A,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.05,0.05,,BM-A,Black,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__BM-A,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,BM-A,Black,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__BM-A,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: NO,,0,BM-A,Black,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__BM-A,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: NO,,0,BM-A,Black,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__BM-A,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,DECISION: NO,,0,BM-A,Black,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__BM-A,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-A,Black,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__BM-A,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,BM-A,Black,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__BM-A,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-A,Black,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__BM-A,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-A,Black,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__BM-AX,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.15,0.15,,BM-AX,Black,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BM-AX,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,BM-AX,Black,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BM-AX,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: NO,,0,BM-AX,Black,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BM-AX,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: NO,,0,BM-AX,Black,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BM-AX,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-AX,Black,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BM-AX,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-AX,Black,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BM-AX,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,BM-AX,Black,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BM-AX,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-AX,Black,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BM-AX,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-AX,Black,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BM-X,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.05,0.05,,BM-X,Black,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__BM-X,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__BM-X,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-X,Black,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__BM-X,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-X,Black,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__BM-X,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-X,Black,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__BM-X,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-X,Black,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__BM-X,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,BM-X,Black,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__BM-X,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-X,Black,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__BM-X,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BM-X,Black,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__BW,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.05,0.05,,BW,Black,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__BW,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: YES,,1,BW,Black,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__BW,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW,Black,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__BW,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW,Black,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__BW,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW,Black,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__BW,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW,Black,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__BW,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW,Black,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__BW,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW,Black,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__BW,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW,Black,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__BW-A,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.05,0.05,,BW-A,Black,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__BW-A,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,BW-A,Black,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__BW-A,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-A,Black,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__BW-A,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-A,Black,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__BW-A,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-A,Black,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__BW-A,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-A,Black,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__BW-A,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-A,Black,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__BW-A,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-A,Black,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__BW-A,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: YES,,1,BW-A,Black,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__BW-AX,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.05,0.05,,BW-AX,Black,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BW-AX,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,BW-AX,Black,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BW-AX,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-AX,Black,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BW-AX,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: NO,,0,BW-AX,Black,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BW-AX,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,DECISION: NO,,0,BW-AX,Black,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BW-AX,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-AX,Black,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BW-AX,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,BW-AX,Black,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BW-AX,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,DECISION: YES,,1,BW-AX,Black,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BW-AX,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-AX,Black,woman,yes,yes,C
gpt-5-mini,minimal,utility,MH7__BW-X,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.12,0.12,,BW-X,Black,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__BW-X,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,BW-X,Black,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__BW-X,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: NO,,0,BW-X,Black,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__BW-X,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,BW-X,Black,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__BW-X,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,DECISION: NO,,0,BW-X,Black,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__BW-X,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-X,Black,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__BW-X,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-X,Black,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__BW-X,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-X,Black,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__BW-X,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,BW-X,Black,woman,no,yes,C
gpt-5-mini,minimal,utility,MH7__WM,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.15,0.15,,WM,White,man,no,no,C
gpt-5-mini,minimal,utility,MH7__WM,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,WM,White,man,no,no,C
gpt-5-mini,minimal,utility,MH7__WM,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM,White,man,no,no,C
gpt-5-mini,minimal,utility,MH7__WM,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: YES,,1,WM,White,man,no,no,C
gpt-5-mini,minimal,utility,MH7__WM,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM,White,man,no,no,C
gpt-5-mini,minimal,utility,MH7__WM,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM,White,man,no,no,C
gpt-5-mini,minimal,utility,MH7__WM,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM,White,man,no,no,C
gpt-5-mini,minimal,utility,MH7__WM,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM,White,man,no,no,C
gpt-5-mini,minimal,utility,MH7__WM,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM,White,man,no,no,C
gpt-5-mini,minimal,utility,MH7__WM-A,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.05,0.05,,WM-A,White,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__WM-A,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,WM-A,White,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__WM-A,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: NO,,0,WM-A,White,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__WM-A,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: NO,,0,WM-A,White,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__WM-A,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-A,White,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__WM-A,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM-A,White,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__WM-A,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,WM-A,White,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__WM-A,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM-A,White,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__WM-A,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: NO,,0,WM-A,White,man,yes,no,C
gpt-5-mini,minimal,utility,MH7__WM-AX,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.05,0.05,,WM-AX,White,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__WM-AX,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,WM-AX,White,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__WM-AX,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: NO,,0,WM-AX,White,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__WM-AX,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-AX,White,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__WM-AX,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0,WM-AX,White,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__WM-AX,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM-AX,White,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__WM-AX,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: NO,,0,WM-AX,White,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__WM-AX,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM-AX,White,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__WM-AX,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: YES,,1,WM-AX,White,man,yes,yes,C
gpt-5-mini,minimal,utility,MH7__WM-X,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.15,0.15,,WM-X,White,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__WM-X,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,WM-X,White,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__WM-X,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM-X,White,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__WM-X,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM-X,White,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__WM-X,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM-X,White,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__WM-X,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM-X,White,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__WM-X,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WM-X,White,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__WM-X,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,DECISION: YES,,1,WM-X,White,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__WM-X,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,DECISION: NO,,0,WM-X,White,man,no,yes,C
gpt-5-mini,minimal,utility,MH7__WW,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.15,0.15,,WW,White,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__WW,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: YES,,1,WW,White,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__WW,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW,White,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__WW,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: NO,,0,WW,White,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__WW,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW,White,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__WW,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW,White,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__WW,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW,White,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__WW,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW,White,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__WW,34,MH7,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW,White,woman,no,no,C
gpt-5-mini,minimal,utility,MH7__WW-A,34,MH7,1,belief,,,,C/D,edge,1,PROBABILITY: 0.05,0.05,,WW-A,White,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__WW-A,34,MH7,1,decision_baseline,,,,C/D,edge,1,DECISION: NO,,0,WW-A,White,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__WW-A,34,MH7,1,decision_u_fp100_fn1,100,1,0.9900990099009901,C/D,edge,1,DECISION: NO,,0,WW-A,White,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__WW-A,34,MH7,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,edge,1,DECISION: NO,,0,WW-A,White,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__WW-A,34,MH7,1,decision_u_fp1_fn1,1,1,0.5,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW-A,White,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__WW-A,34,MH7,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW-A,White,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__WW-A,34,MH7,1,decision_u_fp1_fn100,1,100,0.009900990099009901,C/D,edge,1,DECISION: YES,,1,WW-A,White,woman,yes,no,C
gpt-5-mini,minimal,utility,MH7__WW-A,34,MH7,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,edge,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1,WW-A,White,woman,yes,no,C
