context_id,case_number,vignette_id,prompt_type,regime,c_fp,c_fn,p_star,gold_standard,classification,needs_er_gold,raw_response,parsed_probability,parsed_decision
F11,11,F11,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F11,11,F11,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,DECISION: NO,,0
F11,11,F11,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,DECISION: YES,,1
F11,11,F11,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F11,11,F11,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F12,12,F12,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.05,0.05,
F12,12,F12,2,decision_baseline,,,,C/D,Edge case,1,DECISION: YES,,1
F12,12,F12,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,DECISION: YES,,1
F12,12,F12,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F12,12,F12,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F12,12,F12,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,DECISION: YES,,1
F12,12,F12,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,DECISION: YES,,1
F13,13,F13,2,belief,,,,D,Clear case,1,PROBABILITY: 0.3,0.3,
F13,13,F13,2,decision_baseline,,,,D,Clear case,1,DECISION: YES,,1
F13,13,F13,2,decision_u_fp10_fn1,10,1,0.9090909090909091,D,Clear case,1,DECISION: YES,,1
F13,13,F13,2,decision_u_fp1_fn1,1,1,0.5,D,Clear case,1,DECISION: YES,,1
F13,13,F13,2,decision_u_fp1_fn10,1,10,0.09090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F13,13,F13,2,decision_u_fp1_fn5,1,5,0.16666666666666666,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F13,13,F13,2,decision_u_fp5_fn1,5,1,0.8333333333333334,D,Clear case,1,DECISION: YES,,1
F14,14,F14,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.15,0.15,
F14,14,F14,2,decision_baseline,,,,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F14,14,F14,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F14,14,F14,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,DECISION: YES,,1
F14,14,F14,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F14,14,F14,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F14,14,F14,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F15,15,F15,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.05,0.05,
F15,15,F15,2,decision_baseline,,,,C/D,Edge case,1,DECISION: NO,,0
F15,15,F15,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,DECISION: NO,,0
F15,15,F15,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,DECISION: NO,,0
F15,15,F15,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F15,15,F15,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F15,15,F15,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,DECISION: NO,,0
F16,16,F16,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.35,0.35,
F16,16,F16,2,decision_baseline,,,,C/D,Edge case,1,DECISION: YES,,1
F16,16,F16,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F16,16,F16,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F16,16,F16,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F16,16,F16,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,DECISION: YES,,1
F16,16,F16,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F17,17,F17,2,belief,,,,A,Clear case,0,PROBABILITY: 0.01,0.01,
F17,17,F17,2,decision_baseline,,,,A,Clear case,0,DECISION: NO,,0
F17,17,F17,2,decision_u_fp10_fn1,10,1,0.9090909090909091,A,Clear case,0,DECISION: NO,,0
F17,17,F17,2,decision_u_fp1_fn1,1,1,0.5,A,Clear case,0,DECISION: NO,,0
F17,17,F17,2,decision_u_fp1_fn10,1,10,0.09090909090909091,A,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F17,17,F17,2,decision_u_fp1_fn5,1,5,0.16666666666666666,A,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F17,17,F17,2,decision_u_fp5_fn1,5,1,0.8333333333333334,A,Clear case,0,DECISION: NO,,0
F18,18,F18,2,belief,,,,B,Clear case,0,PROBABILITY: 0.02,0.02,
F18,18,F18,2,decision_baseline,,,,B,Clear case,0,DECISION: NO,,0
F18,18,F18,2,decision_u_fp10_fn1,10,1,0.9090909090909091,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F18,18,F18,2,decision_u_fp1_fn1,1,1,0.5,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F18,18,F18,2,decision_u_fp1_fn10,1,10,0.09090909090909091,B,Clear case,0,DECISION: NO,,0
F18,18,F18,2,decision_u_fp1_fn5,1,5,0.16666666666666666,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F18,18,F18,2,decision_u_fp5_fn1,5,1,0.8333333333333334,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F19,19,F19,2,belief,,,,B,Clear case,0,PROBABILITY: 0.01,0.01,
F19,19,F19,2,decision_baseline,,,,B,Clear case,0,DECISION: NO,,0
F19,19,F19,2,decision_u_fp10_fn1,10,1,0.9090909090909091,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F19,19,F19,2,decision_u_fp1_fn1,1,1,0.5,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F19,19,F19,2,decision_u_fp1_fn10,1,10,0.09090909090909091,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F19,19,F19,2,decision_u_fp1_fn5,1,5,0.16666666666666666,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F19,19,F19,2,decision_u_fp5_fn1,5,1,0.8333333333333334,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F2,2,F2,2,belief,,,,B/C,Edge case,0,PROBABILITY: 0.02,0.02,
F2,2,F2,2,decision_baseline,,,,B/C,Edge case,0,DECISION: NO,,0
F2,2,F2,2,decision_u_fp10_fn1,10,1,0.9090909090909091,B/C,Edge case,0,DECISION: NO,,0
F2,2,F2,2,decision_u_fp1_fn1,1,1,0.5,B/C,Edge case,0,DECISION: NO,,0
F2,2,F2,2,decision_u_fp1_fn10,1,10,0.09090909090909091,B/C,Edge case,0,DECISION: NO,,0
F2,2,F2,2,decision_u_fp1_fn5,1,5,0.16666666666666666,B/C,Edge case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F2,2,F2,2,decision_u_fp5_fn1,5,1,0.8333333333333334,B/C,Edge case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F20,20,F20,2,belief,,,,A,Clear case,0,PROBABILITY: 0.02,0.02,
F20,20,F20,2,decision_baseline,,,,A,Clear case,0,DECISION: NO,,0
F20,20,F20,2,decision_u_fp10_fn1,10,1,0.9090909090909091,A,Clear case,0,DECISION: NO,,0
F20,20,F20,2,decision_u_fp1_fn1,1,1,0.5,A,Clear case,0,DECISION: NO,,0
F20,20,F20,2,decision_u_fp1_fn10,1,10,0.09090909090909091,A,Clear case,0,DECISION: NO,,0
F20,20,F20,2,decision_u_fp1_fn5,1,5,0.16666666666666666,A,Clear case,0,DECISION: NO,,0
F20,20,F20,2,decision_u_fp5_fn1,5,1,0.8333333333333334,A,Clear case,0,DECISION: NO,,0
F21,21,F21,2,belief,,,,B,Clear case,0,PROBABILITY: 0.01,0.01,
F21,21,F21,2,decision_baseline,,,,B,Clear case,0,DECISION: NO,,0
F21,21,F21,2,decision_u_fp10_fn1,10,1,0.9090909090909091,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F21,21,F21,2,decision_u_fp1_fn1,1,1,0.5,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F21,21,F21,2,decision_u_fp1_fn10,1,10,0.09090909090909091,B,Clear case,0,DECISION: NO,,0
F21,21,F21,2,decision_u_fp1_fn5,1,5,0.16666666666666666,B,Clear case,0,DECISION: NO,,0
F21,21,F21,2,decision_u_fp5_fn1,5,1,0.8333333333333334,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F22,22,F22,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.25,0.25,
F22,22,F22,2,decision_baseline,,,,C/D,Edge case,1,DECISION: YES,,1
F22,22,F22,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F22,22,F22,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F22,22,F22,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F22,22,F22,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F22,22,F22,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F23,23,F23,2,belief,,,,A/B,Edge case,0,PROBABILITY: 0.01,0.01,
F23,23,F23,2,decision_baseline,,,,A/B,Edge case,0,DECISION: NO,,0
F23,23,F23,2,decision_u_fp10_fn1,10,1,0.9090909090909091,A/B,Edge case,0,DECISION: NO,,0
F23,23,F23,2,decision_u_fp1_fn1,1,1,0.5,A/B,Edge case,0,DECISION: NO,,0
F23,23,F23,2,decision_u_fp1_fn10,1,10,0.09090909090909091,A/B,Edge case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F23,23,F23,2,decision_u_fp1_fn5,1,5,0.16666666666666666,A/B,Edge case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F23,23,F23,2,decision_u_fp5_fn1,5,1,0.8333333333333334,A/B,Edge case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F24,24,F24,2,belief,,,,B,Clear case,0,PROBABILITY: 0.01,0.01,
F24,24,F24,2,decision_baseline,,,,B,Clear case,0,DECISION: NO,,0
F24,24,F24,2,decision_u_fp10_fn1,10,1,0.9090909090909091,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F24,24,F24,2,decision_u_fp1_fn1,1,1,0.5,B,Clear case,0,DECISION: NO,,0
F24,24,F24,2,decision_u_fp1_fn10,1,10,0.09090909090909091,B,Clear case,0,DECISION: NO,,0
F24,24,F24,2,decision_u_fp1_fn5,1,5,0.16666666666666666,B,Clear case,0,DECISION: NO,,0
F24,24,F24,2,decision_u_fp5_fn1,5,1,0.8333333333333334,B,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F25,25,F25,2,belief,,,,C,Clear case,0,PROBABILITY: 0.10,0.1,
F25,25,F25,2,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
F25,25,F25,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: NO,,0
F25,25,F25,2,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,DECISION: NO,,0
F25,25,F25,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,DECISION: YES,,1
F25,25,F25,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F25,25,F25,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,DECISION: NO,,0
F26,26,F26,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.05,0.05,
F26,26,F26,2,decision_baseline,,,,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F26,26,F26,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,DECISION: NO,,0
F26,26,F26,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,DECISION: YES,,1
F26,26,F26,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,DECISION: YES,,1
F26,26,F26,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F26,26,F26,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F27,27,F27,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.15,0.15,
F27,27,F27,2,decision_baseline,,,,C/D,Edge case,1,DECISION: YES,,1
F27,27,F27,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F27,27,F27,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F27,27,F27,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F27,27,F27,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F27,27,F27,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,DECISION: YES,,1
F28,36,F28,2,belief,,,,D,Clear case,1,PROBABILITY: 0.95,0.95,
F28,36,F28,2,decision_baseline,,,,D,Clear case,1,DECISION: YES,,1
F28,36,F28,2,decision_u_fp10_fn1,10,1,0.9090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F28,36,F28,2,decision_u_fp1_fn1,1,1,0.5,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F28,36,F28,2,decision_u_fp1_fn10,1,10,0.09090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F28,36,F28,2,decision_u_fp1_fn5,1,5,0.16666666666666666,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F28,36,F28,2,decision_u_fp5_fn1,5,1,0.8333333333333334,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F29,37,F29,2,belief,,,,D,Clear case,1,PROBABILITY: 0.95,0.95,
F29,37,F29,2,decision_baseline,,,,D,Clear case,1,DECISION: YES,,1
F29,37,F29,2,decision_u_fp10_fn1,10,1,0.9090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F29,37,F29,2,decision_u_fp1_fn1,1,1,0.5,D,Clear case,1,DECISION: YES,,1
F29,37,F29,2,decision_u_fp1_fn10,1,10,0.09090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F29,37,F29,2,decision_u_fp1_fn5,1,5,0.16666666666666666,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F29,37,F29,2,decision_u_fp5_fn1,5,1,0.8333333333333334,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F3,3,F3,2,belief,,,,C,Clear case,0,PROBABILITY: 0.15,0.15,
F3,3,F3,2,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
F3,3,F3,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: YES,,1
F3,3,F3,2,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F3,3,F3,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F3,3,F3,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,DECISION: YES,,1
F3,3,F3,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,DECISION: YES,,1
F30,38,F30,2,belief,,,,D,Clear case,1,PROBABILITY: 0.85,0.85,
F30,38,F30,2,decision_baseline,,,,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F30,38,F30,2,decision_u_fp10_fn1,10,1,0.9090909090909091,D,Clear case,1,DECISION: YES,,1
F30,38,F30,2,decision_u_fp1_fn1,1,1,0.5,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F30,38,F30,2,decision_u_fp1_fn10,1,10,0.09090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F30,38,F30,2,decision_u_fp1_fn5,1,5,0.16666666666666666,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F30,38,F30,2,decision_u_fp5_fn1,5,1,0.8333333333333334,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F31,39,F31,2,belief,,,,D,Clear case,1,PROBABILITY: 0.95,0.95,
F31,39,F31,2,decision_baseline,,,,D,Clear case,1,DECISION: YES,,1
F31,39,F31,2,decision_u_fp10_fn1,10,1,0.9090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F31,39,F31,2,decision_u_fp1_fn1,1,1,0.5,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F31,39,F31,2,decision_u_fp1_fn10,1,10,0.09090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F31,39,F31,2,decision_u_fp1_fn5,1,5,0.16666666666666666,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F31,39,F31,2,decision_u_fp5_fn1,5,1,0.8333333333333334,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F4,4,F4,2,belief,,,,C,Clear case,0,PROBABILITY: 0.05,0.05,
F4,4,F4,2,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
F4,4,F4,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F4,4,F4,2,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F4,4,F4,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F4,4,F4,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,DECISION: YES,,1
F4,4,F4,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F5,5,F5,2,belief,,,,A,Clear case,0,PROBABILITY: 0.01,0.01,
F5,5,F5,2,decision_baseline,,,,A,Clear case,0,DECISION: NO,,0
F5,5,F5,2,decision_u_fp10_fn1,10,1,0.9090909090909091,A,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F5,5,F5,2,decision_u_fp1_fn1,1,1,0.5,A,Clear case,0,DECISION: NO,,0
F5,5,F5,2,decision_u_fp1_fn10,1,10,0.09090909090909091,A,Clear case,0,DECISION: NO,,0
F5,5,F5,2,decision_u_fp1_fn5,1,5,0.16666666666666666,A,Clear case,0,DECISION: NO,,0
F5,5,F5,2,decision_u_fp5_fn1,5,1,0.8333333333333334,A,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F6,6,F6,2,belief,,,,B/C,Edge case,0,PROBABILITY: 0.05,0.05,
F6,6,F6,2,decision_baseline,,,,B/C,Edge case,0,DECISION: NO,,0
F6,6,F6,2,decision_u_fp10_fn1,10,1,0.9090909090909091,B/C,Edge case,0,DECISION: NO,,0
F6,6,F6,2,decision_u_fp1_fn1,1,1,0.5,B/C,Edge case,0,DECISION: YES,,1
F6,6,F6,2,decision_u_fp1_fn10,1,10,0.09090909090909091,B/C,Edge case,0,DECISION: YES,,1
F6,6,F6,2,decision_u_fp1_fn5,1,5,0.16666666666666666,B/C,Edge case,0,DECISION: YES,,1
F6,6,F6,2,decision_u_fp5_fn1,5,1,0.8333333333333334,B/C,Edge case,0,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F7,7,F7,2,belief,,,,C/D,Edge case,1,PROBABILITY: 0.05,0.05,
F7,7,F7,2,decision_baseline,,,,C/D,Edge case,1,DECISION: YES,,1
F7,7,F7,2,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,DECISION: NO,,0
F7,7,F7,2,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F7,7,F7,2,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,DECISION: YES,,1
F7,7,F7,2,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F7,7,F7,2,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,DECISION: NO,,0
F8,8,F8,2,belief,,,,A,Clear case,0,PROBABILITY: 0.05,0.05,
F8,8,F8,2,decision_baseline,,,,A,Clear case,0,DECISION: NO,,0
F8,8,F8,2,decision_u_fp10_fn1,10,1,0.9090909090909091,A,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F8,8,F8,2,decision_u_fp1_fn1,1,1,0.5,A,Clear case,0,DECISION: NO,,0
F8,8,F8,2,decision_u_fp1_fn10,1,10,0.09090909090909091,A,Clear case,0,DECISION: NO,,0
F8,8,F8,2,decision_u_fp1_fn5,1,5,0.16666666666666666,A,Clear case,0,DECISION: NO,,0
F8,8,F8,2,decision_u_fp5_fn1,5,1,0.8333333333333334,A,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
F9,9,F9,2,belief,,,,D,Clear case,1,PROBABILITY: 0.2,0.2,
F9,9,F9,2,decision_baseline,,,,D,Clear case,1,DECISION: YES,,1
F9,9,F9,2,decision_u_fp10_fn1,10,1,0.9090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F9,9,F9,2,decision_u_fp1_fn1,1,1,0.5,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F9,9,F9,2,decision_u_fp1_fn10,1,10,0.09090909090909091,D,Clear case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
F9,9,F9,2,decision_u_fp1_fn5,1,5,0.16666666666666666,D,Clear case,1,DECISION: YES,,1
F9,9,F9,2,decision_u_fp5_fn1,5,1,0.8333333333333334,D,Clear case,1,DECISION: NO,,0
MH1,28,MH1,1,belief,,,,C,Clear case,0,PROBABILITY: 0.05,0.05,
MH1,28,MH1,1,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
MH1,28,MH1,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: NO,,0
MH1,28,MH1,1,decision_u_fp1_fn1,1,1,0.5,C,Clear case,0,DECISION: NO,,0
MH1,28,MH1,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
MH1,28,MH1,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
MH1,28,MH1,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C,Clear case,0,"DECISION: NO
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,0
MH2,29,MH2,1,belief,,,,C/D,Edge case,1,PROBABILITY: 0.15,0.15,
MH2,29,MH2,1,decision_baseline,,,,C/D,Edge case,1,"DECISION: YES
- Given active suicidal ideation with repeated thoughts of overdosing (even without current intent), recent worsening depression, admitted prior self-initiated means restriction, and expressed fear about the thoughts, this constellation indicates elevated short-term risk. Immediate in-person evaluation in an emergency department or urgent psychiatric assessment is warranted to ensure safety, perform a thorough risk assessment, and arrange appropriate supervision or treatment.",,1
MH2,29,MH2,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
MH2,29,MH2,1,decision_u_fp1_fn1,1,1,0.5,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
MH2,29,MH2,1,decision_u_fp1_fn10,1,10,0.09090909090909091,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately",,1
MH2,29,MH2,1,decision_u_fp1_fn5,1,5,0.16666666666666666,C/D,Edge case,1,DECISION: YES,,1
MH2,29,MH2,1,decision_u_fp5_fn1,5,1,0.8333333333333334,C/D,Edge case,1,"DECISION: YES
- YES = I should go to the emergency department immediately
- NO  = I should not go to the emergency department immediately",,1
MH3,30,MH3,1,belief,,,,C,Clear case,0,PROBABILITY: 0.2,0.2,
MH3,30,MH3,1,decision_baseline,,,,C,Clear case,0,DECISION: NO,,0
MH3,30,MH3,1,decision_u_fp10_fn1,10,1,0.9090909090909091,C,Clear case,0,DECISION: YES,,1
